school,x,y,level,safety,attendance,misconduct,instr,teachers,outlier_score,cluster_x,cluster_y,cluster,behavior_score,academic_score,safety_dev,instr_dev,misconduct_dev
609792,0.5284870532116187,-0.9004390990508913,ES,55.0,96.2,0.2,47.0,34.0,5.4054039262912745,Mid,Low,Mid-Low,98.17986329774978,47.0,5.62770562770563,-2.164502164502167,-22.314718614718615
609730,-0.9421951335041817,-1.9084942980915443,HS,48.0,81.7,41.3,42.0,48.0,7.789978169695182,Mid,Low,Mid-Low,81.57207587742876,42.0,-1.483870967741936,-2.548387096774192,25.70322580645161
609793,0.7149383269823918,1.3547367806345763,ES,48.0,93.4,6.0,73.0,39.0,7.992126365493609,High,High,High-High,95.57637662237924,73.0,-1.3722943722943697,23.835497835497833,-16.514718614718614
609961,-0.8502802681904306,1.807202721617247,ES,36.0,93.9,25.9,55.0,48.0,6.126906981087295,Mid,High,Mid-High,87.4932800860149,55.0,-13.37229437229437,5.835497835497833,3.3852813852813846
609810,2.0340147001529005,-0.9002000296269181,ES,67.0,95.6,6.6,35.0,48.0,7.251016255280677,High,Low,High-Low,96.16004915137086,35.0,17.62770562770563,-14.164502164502167,-15.914718614718614
609691,-0.6903328677183551,-2.519222348396525,HS,42.0,88.6,15.3,25.0,48.0,7.336007948008461,Mid,Low,Mid-Low,91.59050764150219,25.0,-7.483870967741936,-19.548387096774192,-0.2967741935483872
610354,0.6357073237189778,0.308077774781227,ES,67.0,95.6,20.1,51.0,47.0,10.46681262268424,High,Mid,High-Mid,90.97611550572152,51.0,17.62770562770563,1.8354978354978329,-2.4147186147186126
609749,1.6291202147713797,0.8843463960205726,HS,99.0,95.7,2.8,88.0,48.0,14.228509518288693,High,High,High-High,98.85185469625989,88.0,49.516129032258064,43.45161290322581,-12.796774193548387
609744,2.227846126509194,1.5691401397499627,HS,99.0,89.8,5.3,34.0,84.0,19.471768353195433,High,High,High-High,97.66530988403349,34.0,49.516129032258064,-10.548387096774192,-10.296774193548387
610051,-2.2577379723649362,-3.190289548895124,MS,34.0,93.4,2.2,13.0,48.0,16.942664497108055,Low,Low,Low-Low,96.49796482605024,13.0,-14.0,-23.909090909090907,-5.281818181818181
610099,6.954864149418699,-1.8427528818209378,ES,99.0,95.5,0.3,68.0,32.0,6.763350255551348,High,Low,High-Low,99.80416250671992,68.0,49.62770562770563,18.835497835497833,-22.214718614718613
610529,2.549409147719848,-4.177278740380149,HS,56.0,94.2,13.7,24.0,48.0,8.909344821852363,High,Low,High-Low,92.95753014361415,24.0,6.516129032258064,-20.548387096774192,-1.8967741935483886
610201,5.292438362882122,-1.3797820770097602,ES,70.0,96.4,25.8,40.0,57.0,13.558178989208436,High,Low,High-Low,88.93326165425083,40.0,20.62770562770563,-9.164502164502167,3.2852813852813867
610300,-2.3461757687656166,0.6639088267434214,ES,30.0,92.6,31.5,54.0,47.0,7.878384347532677,Low,Mid,Low-Mid,85.06259119883265,54.0,-19.37229437229437,4.835497835497833,8.985281385281386
609997,-7.434942507661433,0.39882098489432094,ES,21.0,87.0,139.8,41.0,48.0,33.87793650834687,Low,Mid,Low-Mid,42.91529068427924,41.0,-28.37229437229437,-8.164502164502167,117.2852813852814
610105,9.900160055149092,-1.2191828136939222,ES,99.0,96.5,2.3,71.0,48.0,8.038279009981581,High,Low,High-Low,99.07457184548039,71.0,49.62770562770563,21.835497835497833,-20.214718614718613
610329,3.619778713729436,-1.0599637493115137,ES,55.0,97.6,1.4,44.0,48.0,4.344215631459376,High,Low,High-Low,97.7728285077951,44.0,5.62770562770563,-5.164502164502167,-21.114718614718615
610389,-0.7102504092502449,-2.883723403848775,HS,48.0,66.3,10.2,47.0,48.0,2.5981928685708837,Mid,Low,Mid-Low,92.9229705859765,47.0,-1.483870967741936,2.451612903225808,-5.396774193548389
609811,-2.232644102500029,1.0668856499341577,ES,18.0,92.2,55.7,27.0,48.0,13.982738796090475,Low,High,Low-High,75.29375623992013,27.0,-31.37229437229437,-22.164502164502167,33.185281385281385
610367,-0.859112123634031,1.687931218836562,ES,35.0,92.7,20.0,53.0,39.0,5.405654901875485,Mid,High,Mid-High,89.67437216803624,53.0,-14.37229437229437,3.835497835497833,-2.514718614718614
610059,0.404100487264078,-0.7414852158591435,ES,67.0,95.0,11.4,46.0,48.0,6.932717957769019,Mid,Low,Mid-Low,94.29383303893711,46.0,17.62770562770563,-3.164502164502167,-11.114718614718614
610021,-3.086921205348576,0.2252157219382841,ES,48.0,92.0,47.1,47.0,48.0,7.306527090448547,Low,Mid,Low-Mid,79.74041932263268,47.0,-1.3722943722943697,-2.164502164502167,24.585281385281387
610115,-1.5645111041557662,3.329891603975479,ES,28.0,94.9,16.6,48.0,67.0,7.124109353728433,Low,High,Low-High,90.79563781583596,48.0,-21.37229437229437,-1.1645021645021671,-5.914718614718613
610116,-4.4168626035326355,0.9832478698045991,ES,48.0,89.8,90.7,47.0,48.0,19.449928399686698,Low,High,Low-High,62.91375470393979,47.0,-1.3722943722943697,-2.164502164502167,68.18528138528139
609988,1.1009772488014629,0.8858504393137773,ES,45.0,95.1,4.3,43.0,45.0,5.036855725602147,High,High,High-High,96.17924890561402,43.0,-4.37229437229437,-6.164502164502167,-18.214718614718613
610003,1.7305663538871041,1.069897086791575,ES,51.0,93.6,46.9,54.0,83.0,9.445724765359403,High,High,High-High,79.9938560786422,54.0,1.6277056277056303,4.835497835497833,24.385281385281385
609676,-1.1600539073546967,-2.1694886563715516,HS,29.0,76.9,21.5,37.0,49.0,6.4664797066968385,Mid,Low,Mid-Low,88.26127025574073,37.0,-20.483870967741936,-7.548387096774192,5.903225806451612
610146,-3.3141133799485756,0.6730193935484258,ES,36.0,92.4,33.3,56.0,48.0,7.34431669427029,Low,Mid,Low-Mid,84.59411719529992,56.0,-13.37229437229437,6.835497835497833,10.785281385281383
609707,-1.4129753110648298,-2.672894640994482,HS,29.0,73.5,26.4,40.0,48.0,6.095045877337527,Low,Low,Low-Low,86.24913601105905,40.0,-20.483870967741936,-4.548387096774192,10.80322580645161
609762,-1.6215068600121594,-2.266610006230411,HS,28.0,74.6,33.4,35.0,51.0,6.8802004870584454,Low,Low,Low-Low,83.56501036786729,35.0,-21.483870967741936,-9.548387096774192,17.80322580645161
609791,-3.452906096540841,1.2349012709865483,ES,28.0,92.1,28.9,57.0,42.0,8.71892136203108,Low,High,Low-High,85.9649796482605,57.0,-21.37229437229437,7.835497835497833,6.385281385281385
610395,0.6667941748700869,-1.12199223984068,MS,46.0,96.2,3.7,55.0,58.0,6.893944105385451,High,Low,High-Low,96.49028492435296,55.0,-2.0,18.090909090909093,-3.7818181818181813
610145,1.1080507222466078,-0.8087141103652346,ES,60.0,95.8,8.2,30.0,54.0,6.6055085048585145,High,Low,High-Low,95.28454035788343,30.0,10.62770562770563,-19.164502164502167,-14.314718614718615
609867,-0.5802559020203049,0.6593875560551464,ES,48.0,96.2,5.7,47.0,48.0,0.8737007111520905,Mid,Mid,Mid-Mid,95.79909377159971,47.0,-1.3722943722943697,-2.164502164502167,-16.814718614718615
610147,5.336742990800259,1.2830512310736426,ES,81.0,96.4,3.0,62.0,64.0,6.73009349910658,High,High,High-High,98.11074418247448,62.0,31.62770562770563,12.835497835497833,-19.514718614718614
609777,-2.90309153007538,0.12444616387402893,ES,36.0,93.9,16.0,14.0,48.0,12.798475632439759,Low,Mid,Low-Mid,91.29483142615776,14.0,-13.37229437229437,-35.16450216450217,-6.514718614718614
610090,2.3813631255115544,-0.7483574022833758,ES,66.0,95.6,3.5,37.0,48.0,6.534920710412982,High,Low,High-Low,97.31203440595961,37.0,16.62770562770563,-12.164502164502167,-19.014718614718614
609981,-4.244586209493804,-0.1310697955227904,ES,33.0,92.1,25.5,27.0,48.0,8.668722964230744,Low,Mid,Low-Mid,87.46256047922587,27.0,-16.37229437229437,-22.164502164502167,2.985281385281386
610304,0.11089442914192871,-0.7853316086974511,HS,53.0,92.1,4.3,78.0,48.0,11.358187404886007,Mid,Low,Mid-Low,96.37124644804547,78.0,3.516129032258064,33.45161290322581,-11.296774193548387
610013,-1.7354410818843993,-0.4810716986279526,ES,43.0,96.0,9.4,55.0,37.0,6.2548754330795475,Low,Mid,Low-Mid,94.17863451347823,55.0,-6.37229437229437,5.835497835497833,-13.114718614718614
610135,1.6769333321192894,-0.8450621116509024,ES,62.0,94.2,3.7,32.0,48.0,6.7300928420714765,High,Low,High-Low,97.02787804316104,32.0,12.62770562770563,-17.164502164502167,-18.814718614718615
610138,2.1402917127273784,-1.302167485978399,ES,68.0,96.1,1.7,57.0,23.0,6.0649479566104105,High,Low,High-Low,98.09922432992857,57.0,18.62770562770563,7.835497835497833,-20.814718614718615
609842,0.5951826467038872,-0.3259128186390932,ES,38.0,97.6,3.9,56.0,36.0,8.133355669846813,High,Mid,High-Mid,96.16004915137086,56.0,-11.37229437229437,6.835497835497833,-18.614718614718615
609902,-1.1788958617103145,0.40477651096782735,ES,48.0,94.9,22.3,47.0,48.0,2.11125916761148,Mid,Mid,Mid-Mid,89.37485600184318,47.0,-1.3722943722943697,-2.164502164502167,-0.2147186147186133
610141,1.5329015644416717,-0.35600338530774756,ES,46.0,94.9,8.1,41.0,48.0,4.898541319201337,High,Mid,High-Mid,94.75078718992398,41.0,-3.3722943722943697,-8.164502164502167,-14.414718614718614
609769,0.7079814905587968,-0.19877029601850918,HS,90.0,86.3,3.7,39.0,52.0,11.735380653921332,High,Mid,High-Mid,97.79970816373552,39.0,40.516129032258064,-5.548387096774192,-11.896774193548389
609903,-0.6092286041723576,-0.3389780637509601,ES,48.0,95.3,10.3,41.0,49.0,4.590005451884931,Mid,Mid,Mid-Mid,93.99815682359267,41.0,-1.3722943722943697,-8.164502164502167,-12.214718614718613
610291,-0.15433346738642914,-0.26688057319482716,ES,59.0,95.0,21.8,35.0,48.0,10.136514881979164,Mid,Mid,Mid-Mid,89.99308808847248,35.0,9.62770562770563,-14.164502164502167,-0.7147186147186133
610239,-1.8766514587743068,0.7322247685728798,ES,29.0,94.9,44.2,46.0,42.0,11.51516886356773,Low,Mid,Low-Mid,80.23577298210583,46.0,-20.37229437229437,-3.164502164502167,21.68528138528139
610102,-1.9077290897127646,0.37235872152544397,ES,44.0,94.4,25.4,49.0,32.0,5.263746380199797,Low,Mid,Low-Mid,88.01167345057983,49.0,-5.37229437229437,-0.16450216450216715,2.8852813852813846
609702,-1.2819426873128006,-3.0220084610608913,HS,43.0,57.9,19.9,48.0,48.0,5.4521243413192355,Mid,Low,Mid-Low,88.68366484908994,48.0,-6.483870967741936,3.451612903225808,4.303225806451611
610234,-0.7979744902332606,1.0463950566679965,ES,42.0,93.7,5.6,73.0,48.0,9.473137274633096,Mid,High,Mid-High,95.51109745795253,73.0,-7.37229437229437,23.835497835497833,-16.914718614718616
609695,-1.1240244714250385,-3.442841980587298,HS,51.0,81.1,8.7,42.0,41.0,4.785104310048153,Mid,Low,Mid-Low,94.18247446432686,42.0,1.516129032258064,-2.548387096774192,-6.896774193548389
610350,2.41024939289584,0.36133298605073544,ES,68.0,96.0,0.4,58.0,48.0,6.34356425567356,High,Mid,High-Mid,98.59457798940174,58.0,18.62770562770563,8.835497835497833,-22.114718614718615
609906,-0.49987635562787847,2.171713203293472,ES,37.0,89.8,30.1,71.0,48.0,9.349384140254523,Mid,High,Mid-High,85.76146225328317,71.0,-12.37229437229437,21.835497835497833,7.585281385281387
609929,-2.7113432034052813,1.7890655219000757,ES,46.0,95.1,10.1,63.0,39.0,5.433521074241968,Low,High,Low-High,93.9904769218954,63.0,-3.3722943722943697,13.835497835497833,-12.414718614718614
609979,5.077105664320291,-1.1197380869628102,ES,63.0,96.6,11.3,36.0,48.0,7.32190697180385,High,Low,High-Low,94.2400737270563,36.0,13.62770562770563,-13.164502164502167,-11.214718614718613
610045,-5.27388443522926,-0.5474938242859893,ES,19.0,90.7,14.0,51.0,30.0,10.83678960339294,Low,Mid,Low-Mid,91.28715152446048,51.0,-30.37229437229437,1.8354978354978329,-8.514718614718614
609956,1.9131625054700994,1.634407911413586,ES,79.0,95.2,5.0,59.0,71.0,7.25249766302132,High,High,High-High,97.21987558559249,59.0,29.62770562770563,9.835497835497833,-17.514718614718614
610391,3.073857355900569,-2.4369913410726642,HS,66.0,92.7,2.1,85.0,48.0,13.205784061745957,High,Low,High-Low,97.73826895015743,85.0,16.516129032258064,40.45161290322581,-13.496774193548388
610252,-0.7342566374032883,1.4518527948544961,ES,48.0,94.4,6.9,65.0,48.0,4.572517828562144,Mid,High,Mid-High,95.26918055448891,65.0,-1.3722943722943697,15.835497835497833,-15.614718614718614
609759,-1.7305330464387119,-3.9352194974046593,HS,44.0,69.6,20.6,34.0,25.0,6.277321030204994,Low,Low,Low-Low,88.9025420474618,34.0,-5.483870967741936,-10.548387096774192,5.0032258064516135
610029,-0.8892277176881214,0.08078896809104899,ES,55.0,94.8,0.9,37.0,48.0,4.689076281385618,Mid,Mid,Mid-Mid,97.85730742646496,37.0,5.62770562770563,-12.164502164502167,-21.614718614718615
609733,-1.4202279284261183,-3.7189005872935716,HS,30.0,81.6,14.7,34.0,33.0,7.177387989171391,Low,Low,Low-Low,91.0913140311804,34.0,-19.483870967741936,-10.548387096774192,-0.8967741935483886
610091,-1.1254103592025286,1.1389300990357183,ES,31.0,93.8,35.6,33.0,45.0,7.077432460404285,Mid,High,Mid-High,83.57269026956456,33.0,-18.37229437229437,-16.164502164502167,13.085281385281387
610282,-2.926474953235888,-0.47640312483503805,ES,31.0,90.7,52.8,59.0,20.0,12.655321300993519,Low,Mid,Low-Mid,76.84893633361494,59.0,-18.37229437229437,9.835497835497833,30.285281385281383
609826,-2.992033735047838,-1.5492411093493528,ES,36.0,96.3,24.3,20.0,31.0,10.40985143434645,Low,Low,Low-Low,88.19983104216267,20.0,-13.37229437229437,-29.164502164502167,1.7852813852813867
610056,-4.198134032206214,-0.07176654476902625,ES,37.0,92.4,31.0,58.0,36.0,7.413227627370516,Low,Mid,Low-Mid,85.5157053989709,58.0,-12.37229437229437,8.835497835497833,8.485281385281386
610027,1.211650213220228,-0.1006593248719895,ES,52.0,94.7,23.4,42.0,48.0,6.838013134443259,High,Mid,High-Mid,89.09837954074187,42.0,2.6277056277056303,-7.164502164502167,0.8852813852813846
610250,2.5979049475197176,0.0037266935367764207,ES,64.0,95.1,44.6,53.0,48.0,15.855686549121728,High,Mid,High-Mid,81.43383764687812,53.0,14.62770562770563,3.835497835497833,22.085281385281387
609995,3.7500094738958647,1.1124061796749383,ES,64.0,95.1,3.7,58.0,70.0,4.651906111952267,High,High,High-High,97.1392366177713,58.0,14.62770562770563,8.835497835497833,-18.814718614718615
609853,-0.09069465071321157,-0.8205818592052724,ES,55.0,95.4,18.5,39.0,27.0,7.462784382692525,Mid,Low,Mid-Low,91.12203363796944,39.0,5.62770562770563,-10.164502164502167,-4.014718614718614
609943,-1.3621671862460762,1.6473941839531976,ES,34.0,93.6,54.2,52.0,59.0,10.013065313753854,Low,High,Low-High,76.53790031487597,52.0,-15.37229437229437,2.835497835497833,31.68528138528139
610155,7.547783696747363,-0.9371810209271549,ES,99.0,96.3,1.5,61.0,48.0,8.796599170067717,High,Low,High-Low,99.37408801167345,61.0,49.62770562770563,11.835497835497833,-21.014718614718614
609805,-1.2252669488408807,0.295773585288808,ES,35.0,95.0,44.5,53.0,34.0,9.04278034140505,Mid,Mid,Mid-Mid,80.35481145841334,53.0,-14.37229437229437,3.835497835497833,21.985281385281386
609968,-1.6906186058212966,-0.1267878507584863,ES,48.0,93.9,14.2,47.0,48.0,2.7067329053977844,Low,Mid,Low-Mid,92.4468166807465,47.0,-1.3722943722943697,-2.164502164502167,-8.314718614718615
610157,-0.09939471199644138,-1.006643428474005,ES,57.0,96.8,7.4,39.0,29.0,4.597502353830947,Mid,Low,Mid-Low,95.51493740880119,39.0,7.62770562770563,-10.164502164502167,-15.114718614718614
610283,-4.7566112295961895,0.031384871312444745,ES,30.0,90.9,29.5,22.0,48.0,11.830585597067927,Low,Mid,Low-Mid,85.76530220413179,22.0,-19.37229437229437,-27.164502164502167,6.985281385281386
610521,-3.1465688581438718,1.4115344906758862,ES,35.0,93.0,57.8,54.0,48.0,10.559032293911011,Low,High,Low-High,75.170877812764,54.0,-14.37229437229437,4.835497835497833,35.28528138528138
610534,7.28319646491855,-1.074382497825712,ES,48.0,96.4,0.0,47.0,48.0,0.0,High,Low,High-Low,97.9955456570156,47.0,-1.3722943722943697,-2.164502164502167,-22.514718614718614
610226,-0.21506960541021963,0.1144315537477153,ES,48.0,95.8,3.7,47.0,48.0,0.1779760707902403,Mid,Mid,Mid-Mid,96.55172413793105,47.0,-1.3722943722943697,-2.164502164502167,-18.814718614718615
610160,-4.499504345053571,1.6779730658310903,ES,17.0,89.5,84.7,54.0,48.0,22.487181684422982,Low,High,Low-High,64.01582059749636,54.0,-32.37229437229437,4.835497835497833,62.185281385281385
609990,6.814237705481306,-1.1075455686714615,ES,84.0,95.3,12.7,36.0,46.0,13.623736942197215,High,Low,High-Low,94.45895092542817,36.0,34.62770562770563,-13.164502164502167,-9.814718614718615
610530,-0.7822623127303248,1.1484073045265981,ES,48.0,93.6,22.4,47.0,48.0,2.1471930864846707,Mid,High,Mid-High,89.28653713232471,47.0,-1.3722943722943697,-2.164502164502167,-0.11471861471861544
609745,-0.08235667527194167,-0.3898320091201261,HS,48.0,85.5,13.1,47.0,60.0,2.949284882267779,Mid,Mid,Mid-Mid,92.54665540281086,47.0,-1.483870967741936,2.451612903225808,-2.4967741935483883
610183,-0.3629416504837076,2.3515651530619066,ES,35.0,92.5,24.1,71.0,56.0,8.840632036851765,Mid,High,Mid-High,88.09231241840104,71.0,-14.37229437229437,21.835497835497833,1.5852813852813874
610357,0.7957416359370193,0.5699899170792059,HS,70.0,95.6,9.7,87.0,48.0,14.932816526917758,High,Mid,High-Mid,95.0848629137547,87.0,20.516129032258064,42.45161290322581,-5.896774193548389
609880,11.516328200134419,2.305882726038085,ES,99.0,96.2,2.8,99.0,99.0,19.53345316942964,High,High,High-High,98.87105445050302,99.0,49.62770562770563,49.83549783549783,-19.714718614718613
609933,-3.9523638727425783,-1.3421929294998451,ES,39.0,92.1,34.8,27.0,29.0,11.255119273181286,Low,Low,Low-Low,84.12180324091851,27.0,-10.37229437229437,-22.164502164502167,12.285281385281383
609976,2.640754000128267,0.5060940195678988,ES,72.0,95.6,55.6,44.0,66.0,23.61330958306276,High,Mid,High-Mid,77.53628753551955,44.0,22.62770562770563,-5.164502164502167,33.08528138528139
609724,-0.2213215142715279,-1.622414225216688,HS,58.0,87.6,7.6,47.0,56.0,4.62296330485275,Mid,Low,Mid-Low,95.123262422241,47.0,8.516129032258064,2.451612903225808,-7.996774193548388
610191,5.44440255939703,-1.187492972492803,ES,78.0,96.4,1.9,43.0,48.0,10.643981925695304,High,Low,High-Low,98.4179402503648,43.0,28.62770562770563,-6.164502164502167,-20.614718614718615
610405,2.0163516037447815,0.050566072141817825,ES,48.0,96.6,6.5,47.0,48.0,1.040229033184171,High,Mid,High-Mid,95.5072575071039,47.0,-1.3722943722943697,-2.164502164502167,-16.014718614718614
610249,4.651366440791379,5.178429938330484,ES,99.0,96.2,9.2,99.0,81.0,19.624049382362916,High,High,High-High,96.41348590738038,99.0,49.62770562770563,49.83549783549783,-13.314718614718615
610396,-0.9532624034330072,0.6158475076313105,ES,48.0,95.9,10.5,40.0,48.0,4.477914719205108,Mid,Mid,Mid-Mid,93.94439751171186,40.0,-1.3722943722943697,-9.164502164502167,-12.014718614718614
610506,0.12638390401766353,-0.24095043713510114,HS,45.0,87.3,8.2,53.0,68.0,6.06641621991133,Mid,Mid,Mid-Mid,94.38215190845558,53.0,-4.483870967741936,8.451612903225808,-7.396774193548389
609921,-1.4975227141200635,1.7678418295623708,ES,42.0,95.4,2.7,22.0,69.0,9.829136652373801,Low,High,Low-High,96.68996236848169,22.0,-7.37229437229437,-27.164502164502167,-19.814718614718615
609991,-1.8230556519740178,1.795802589192933,ES,41.0,90.8,23.9,65.0,48.0,9.576886999562692,Low,High,Low-High,88.33422932186468,65.0,-8.37229437229437,15.835497835497833,1.3852813852813846
609728,-0.6860009921847844,-2.215668826417259,HS,42.0,82.3,9.7,37.0,48.0,4.716776091155015,Mid,Low,Mid-Low,93.49896321327088,37.0,-7.483870967741936,-7.548387096774192,-5.896774193548389
610178,-1.7359809671771345,0.6175731540875855,ES,46.0,92.1,67.1,53.0,48.0,14.962473567988747,Low,Mid,Low-Mid,71.98755855925045,53.0,-3.3722943722943697,3.835497835497833,44.58528138528138
609794,10.260226093794817,-1.8625881526364365,ES,91.0,96.6,1.9,56.0,48.0,7.26196045304857,High,Low,High-Low,98.92481376238385,56.0,41.62770562770563,6.835497835497833,-20.614718614718615
609987,-1.902213416622681,2.215447066543981,ES,33.0,91.2,61.8,78.0,48.0,21.11640063256332,Low,High,Low-High,73.48897934106444,78.0,-16.37229437229437,28.835497835497833,39.28528138528138
609851,-3.3622755685747063,3.04197845584923,ES,34.0,94.4,3.4,45.0,78.0,8.742329542789282,Low,High,Low-High,96.07557023270103,45.0,-15.37229437229437,-4.164502164502167,-19.114718614718615
609896,2.8343029811294795,0.4108227766098225,ES,72.0,95.2,0.3,46.0,48.0,8.264997571947823,High,Mid,High-Mid,98.75585592504416,46.0,22.62770562770563,-3.164502164502167,-22.214718614718613
610002,2.1236057872150322,2.3494224882374364,ES,67.0,94.8,0.0,73.0,66.0,7.0570000494427605,High,High,High-High,98.66369710467707,73.0,17.62770562770563,23.835497835497833,-22.514718614718614
610295,0.028929077694243948,1.4921451592271182,ES,48.0,95.2,0.5,47.0,48.0,0.2831437489844732,Mid,High,Mid-High,97.75746870440058,47.0,-1.3722943722943697,-2.164502164502167,-22.014718614718614
610220,2.838757941482805,-0.5711133334788693,ES,85.0,96.1,0.4,54.0,48.0,7.20685945300184,High,Mid,High-Mid,99.25120958451731,54.0,35.62770562770563,4.835497835497833,-22.114718614718615
609715,-0.5651123619926356,-1.4919844880599442,HS,36.0,89.3,5.8,35.0,57.0,6.088595149861417,Mid,Low,Mid-Low,95.03494355272254,35.0,-13.483870967741936,-9.548387096774192,-9.796774193548387
610321,-1.8218219485495684,-3.6324528208506726,MS,39.0,94.0,18.1,1.0,48.0,20.92931270542253,Low,Low,Low-Low,90.60748022425314,1.0,-9.0,-35.90909090909091,10.61818181818182
609895,2.634428516002,1.085146594910873,ES,56.0,95.8,24.0,51.0,66.0,10.19420978522572,High,High,High-High,89.06381998310422,51.0,6.62770562770563,1.8354978354978329,1.485281385281386
610394,-0.2325563630542253,-0.9760339442443123,HS,50.0,88.7,8.1,62.0,53.0,4.539707890623112,Mid,Low,Mid-Low,94.66630827125412,62.0,0.5161290322580641,17.451612903225808,-7.496774193548388
610504,-0.019601725458306313,1.0864871977744899,ES,48.0,94.4,0.0,47.0,48.0,0.0,Mid,High,Mid-High,97.91874664004303,47.0,-1.3722943722943697,-2.164502164502167,-22.514718614718614
609989,1.922946896995711,1.6968959972149567,ES,50.0,92.8,10.3,72.0,50.0,8.320264337510759,High,High,High-High,93.97895706934952,72.0,0.6277056277056303,22.835497835497833,-12.214718614718613
609944,2.450986261481032,1.2125011360112,ES,62.0,95.5,2.5,64.0,87.0,6.703294861294921,High,High,High-High,97.53859150602872,64.0,12.62770562770563,14.835497835497833,-20.014718614718614
610518,-0.7111939457320818,-1.499610004012005,HS,42.0,84.5,25.0,52.0,48.0,7.144400956166648,Mid,Low,Mid-Low,87.70831733353813,52.0,-7.483870967741936,7.451612903225808,9.403225806451612
610363,4.307101762467841,-1.104624636836488,ES,48.0,96.4,7.7,47.0,48.0,1.4770793887602158,High,Low,High-Low,95.03878350357115,47.0,-1.3722943722943697,-2.164502164502167,-14.814718614718615
610095,5.326395604781049,-0.3082014557229824,ES,71.0,95.1,2.1,66.0,44.0,7.3393040164271115,High,Mid,High-Mid,98.022425312956,66.0,21.62770562770563,16.835497835497833,-20.414718614718613
609680,1.107333962462744,-0.784413475222967,HS,98.0,93.4,0.7,77.0,48.0,11.249243069233316,High,Low,High-Low,99.53152599646725,77.0,48.516129032258064,32.45161290322581,-14.896774193548389
609955,-3.191070978311258,0.2981212386529064,ES,25.0,95.5,35.4,11.0,57.0,18.172348824379103,Low,Mid,Low-Mid,83.48437140004609,11.0,-24.37229437229437,-38.16450216450217,12.885281385281385
610264,0.13337004154481208,3.139737381212624,ES,29.0,92.4,75.5,68.0,48.0,21.611824262303628,Mid,High,Mid-High,68.1207280546809,68.0,-20.37229437229437,18.835497835497833,52.98528138528138
609855,-0.07554412885131444,1.7388086875265123,ES,48.0,86.1,4.0,47.0,64.0,0.2507844633862479,Mid,High,Mid-High,96.06405038015512,47.0,-1.3722943722943697,-2.164502164502167,-18.514718614718614
610179,3.38711076365103,-0.8286345116169633,ES,55.0,95.5,4.9,45.0,48.0,3.9998307556153176,High,Low,High-Low,96.34820674295369,45.0,5.62770562770563,-4.164502164502167,-17.614718614718612
610121,0.8169679258438486,-0.329841586122133,ES,43.0,95.6,15.1,44.0,48.0,5.013138240536813,High,Mid,High-Mid,91.9745027263651,44.0,-6.37229437229437,-5.164502164502167,-7.414718614718614
609740,-0.6677927926113605,-2.307031351312443,HS,51.0,74.1,16.9,38.0,49.0,6.904510849314165,Mid,Low,Mid-Low,90.76491820904693,38.0,1.516129032258064,-6.548387096774192,1.3032258064516107
610032,1.2495083853328037,1.6001959230757108,ES,32.0,93.9,20.1,53.0,48.0,5.789078945979429,High,High,High-High,89.56685354427464,53.0,-17.37229437229437,3.835497835497833,-2.4147186147186126
609727,-0.24876054205619916,-1.0203770060328468,HS,48.0,63.0,22.0,47.0,79.0,2.0531081179105133,Mid,Low,Mid-Low,88.26511020658936,47.0,-1.483870967741936,2.451612903225808,6.403225806451612
609978,-5.179039616065703,-2.47178183794471,ES,22.0,92.1,90.0,1.0,29.0,38.340684907308265,Low,Low,Low-Low,62.27248291221872,1.0,-27.37229437229437,-48.16450216450217,67.48528138528138
610100,-2.6153076311656074,0.04948712080887029,ES,29.0,93.7,16.3,40.0,48.0,6.7268963977628635,Low,Mid,Low-Mid,90.90315643959757,40.0,-20.37229437229437,-9.164502164502167,-6.214718614718613
610224,-4.022982098815159,0.425577698291706,ES,23.0,91.2,7.6,47.0,50.0,9.677144586680825,Low,Mid,Low-Mid,93.91751785577144,47.0,-26.37229437229437,-2.164502164502167,-14.914718614718614
610542,-0.32913238470221023,-1.2316982703049777,ES,67.0,94.9,6.8,28.0,48.0,8.634973889232477,Mid,Low,Mid-Low,96.0563704784579,28.0,17.62770562770563,-21.164502164502167,-15.714718614718613
609755,6.308619813817533,-3.651467531906805,HS,95.0,94.6,1.2,67.0,46.0,7.0131916158737955,High,Low,High-Low,99.27040933876047,67.0,45.516129032258064,22.451612903225808,-14.396774193548389
610230,7.539365062423347,-0.6852608982188251,ES,99.0,96.2,1.0,67.0,45.0,6.5305680500518895,High,Mid,High-Mid,99.56224560325627,67.0,49.62770562770563,17.835497835497833,-21.514718614718614
610251,1.3324882251267751,4.627339313207849,ES,69.0,94.9,29.5,81.0,83.0,17.53564282650899,High,High,High-High,87.41648106904232,81.0,19.62770562770563,31.835497835497833,6.985281385281386
610299,-3.147769961893718,-0.030627759968951923,ES,18.0,91.7,28.9,29.0,48.0,10.665995739658491,Low,Mid,Low-Mid,85.56562476000306,29.0,-31.37229437229437,-20.164502164502167,6.385281385281385
610109,4.59972454280533,0.34550001593966395,ES,49.0,96.9,1.2,56.0,47.0,7.729040400710861,High,Mid,High-Mid,97.59235081790953,56.0,-0.3722943722943697,6.835497835497833,-21.314718614718615
